Electrical Conductivity (dS/m),Moisture (%),pH,Temperature (°C),Salinity (ppm),Humidity (%),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg),Soil Type,Crop Type,Fertilizer
0.65,47.06,5.94,18.34,3433.57,67.33,42.66,25.39,88.92,Loamy,Rose,Organic Manure
2.42,13.44,7.64,16.48,901.16,46.56,183.48,41.51,74.07,Loamy,Marigold,NPK
0.63,12.82,7.98,17.33,568.71,39.41,194.08,30.64,15.87,Sandy,Guava,Vermicompost
1.65,16.17,7.23,20,1077.94,31.39,96.33,13.17,13.53,Loamy,Lotus,DAP
0.25,18.06,6.08,37.91,3278.96,36.38,178.3,16.19,114.43,Loamy,Dahlia,Compost
1.14,23.99,5.96,16.82,2488.91,56.7,197.74,26.69,110.14,Sandy,Banana,DAP
3.45,14,7.36,17.42,2834.47,55.88,137.17,9.23,76.57,Sandy,Apple,Vermicompost
1.37,15.95,6.42,26.18,4463.51,67.06,46.26,5.75,14.59,Sandy,Orange,Vermicompost
2.94,12.16,7.16,19.34,4967.97,48.17,67.4,19.31,38.08,Loamy,Lotus,DAP
0.71,12.14,7.94,20.29,606.11,79.06,191.56,13.71,127.13,Clayey,Guava,NPK
0.67,11.2,7.69,20.01,1866.32,75.9,135.47,22.97,76.14,Clayey,Lotus,NPK
2.54,49.08,7.45,37.93,984.93,44.92,154.7,48.98,119.71,Loamy,Lotus,NPK
2.44,31.92,7.2,34.96,3180.15,59.07,79.02,5.43,60.28,Clayey,Lotus,Organic Manure
3.2,21.71,5.61,36.5,438.27,72.72,25.54,15.41,109.42,Sandy,Rose,Urea
1,42.41,8.09,32.75,4235.62,89.59,50.13,14.68,109.19,Clayey,Dahlia,Organic Manure
1.76,42.98,5.51,26.2,2535.31,36.62,187.99,42.47,40,Loamy,Papaya,Compost
2.58,29.31,7.35,17.11,3324.44,75.33,46.26,34.21,58.02,Clayey,Pomegranate,Organic Manure
0.21,41.6,7.33,26.26,1484.34,79.36,137.51,42.07,142.75,Loamy,Marigold,NPK
0.86,17.41,7.88,15.64,568.8,32.34,61.77,39.7,122.73,Loamy,Papaya,NPK
0.87,39.54,8.2,31.21,4028.84,72.73,186.25,21.81,26.66,Clayey,Lotus,Organic Manure
3.29,37.29,7.17,30.76,4928.39,71.51,161.33,6.39,71.03,Sandy,Dahlia,DAP
0.41,12.96,5.75,23.15,3548.18,84,74.22,36.21,145.84,Sandy,Sunflower,Vermicompost
2.28,34.2,8.07,18.65,3978.03,83.39,187.84,38.11,127.99,Clayey,Mango,Organic Manure
0.9,44.68,7.14,29.31,3539.22,82.66,40.48,32.11,127.71,Sandy,Orange,DAP
1.43,44.22,5.96,26.42,3180.66,89.73,50.64,37.72,44.06,Loamy,Rose,Compost
1.07,48.89,8.18,21.6,1891.2,70.39,198.43,30.33,101.75,Sandy,Watermelon,DAP
1.87,42.02,7.4,18.74,4127.26,85.4,27.57,7.74,131.29,Loamy,Chrysanthemum,DAP
2.55,10.2,6.28,17.68,268.2,39.17,78.66,17.51,114.17,Loamy,Lotus,Compost
1.91,47.52,5.57,39.84,4566.03,40.04,122.01,12.31,141.26,Loamy,Apple,Compost
3.02,27.31,6.74,32.71,4242.32,78.08,129.48,23.98,110.32,Clayey,Pomegranate,Organic Manure
1.34,23.7,5.87,20.03,4852.27,41.78,123.38,24.38,20.22,Clayey,Tulip,Organic Manure
2.97,27.55,6.1,26.91,4246.85,34.41,149.14,42.54,48.21,Loamy,Lotus,Compost
2.48,23.24,7.08,29.85,1441.47,67.83,34.02,11,28.4,Sandy,Apple,Urea
1.9,32.15,7.53,36.43,3964.84,81.96,151.19,47.75,38.09,Loamy,Apple,NPK
2.04,32.41,6.37,25.6,1252.5,68.85,47.47,12.79,52.8,Loamy,Mango,Organic Manure
2.07,27.13,8.01,28.73,2789.56,65.93,189.64,34.53,19.97,Sandy,Watermelon,DAP
3.17,33.1,7.12,38.66,2669.51,50.66,50.54,31.17,93.16,Loamy,Banana,NPK
0.18,15.43,6.72,23.09,3693.49,38.45,125.5,8.23,106.36,Sandy,Guava,Vermicompost
2.19,29.07,7.28,37.69,4531.75,55.4,91.31,5.43,12.5,Loamy,Rose,DAP
2.52,15.25,6.33,32.08,1912.49,46.5,194.7,14.9,101.46,Sandy,Hibiscus,Vermicompost
1.22,45.21,6.34,27.32,3585.25,46.09,187.46,33.86,140.23,Loamy,Chrysanthemum,Compost
0.17,32.85,8.41,28.56,2675.36,58.22,150.38,36.64,115.39,Loamy,Rose,NPK
2.7,11.06,7.93,36.02,2645.54,52.67,138.7,5.03,133.41,Sandy,Tulip,Vermicompost
0.78,45.18,6.26,15.03,2617.11,73.72,131.68,11.27,22.95,Sandy,Rose,DAP
0.8,28.74,6.15,22.81,1439.58,46.54,131.69,42.89,132.96,Loamy,Marigold,Compost
1.53,26.77,5.92,37.22,3167.82,78.94,127.04,15.31,100.9,Clayey,Mango,Organic Manure
2.48,31.93,6.78,32.58,2269.66,60.16,32.9,39.84,120.95,Clayey,Guava,NPK
1.56,30.81,6.11,25.19,3700.49,85.43,157.95,40.2,10.26,Sandy,Pineapple,DAP
1.29,19.97,7.9,26.41,4781.43,54.4,65.06,38.55,46.66,Sandy,Pineapple,Vermicompost
1.09,42.5,8.26,17.59,2586.87,83.67,44.71,6.17,19.29,Clayey,Mango,Compost
3.49,35.85,7.22,28.69,3067.82,71.29,76.91,37.76,70.3,Sandy,Guava,DAP
0.76,29.77,8.12,28.41,1953.05,81.45,176.61,44.58,133.41,Sandy,Orange,DAP
0.43,40.57,6.27,35.66,1725.72,63.98,160.13,5.43,52.15,Loamy,Watermelon,Compost
1.89,26.94,5.94,17.79,4858.51,71.87,132.11,11.24,108.58,Sandy,Mango,DAP
3.46,28.93,6.43,27.01,1174.25,60.51,71.82,28.95,119.29,Clayey,Rose,NPK
2.93,23.49,7.06,16.35,2579.66,43.04,88.11,49.33,103.97,Clayey,Guava,NPK
1.36,43.76,6.17,23.98,4341.93,65.48,101.2,48.73,56.84,Sandy,Rose,DAP
2.38,40.93,7.06,21.98,3164.74,57.38,122.98,30.12,21.18,Loamy,Pomegranate,NPK
3.49,18.77,8.14,23.9,4657.95,43.93,116.17,40.38,21.71,Loamy,Hibiscus,NPK
1.23,10.43,7.88,25.18,2005.73,53.17,50,46.24,102.29,Loamy,Banana,NPK
0.13,45.17,6.17,20.38,661.78,64.12,133.27,48.69,85.05,Loamy,Orange,Compost
2.31,31.52,8.06,38.14,407.26,71.9,76.15,28.49,13.87,Sandy,Marigold,DAP
1.94,45.8,8.34,36.91,3102.3,35.26,125.75,9.75,131.46,Loamy,Apple,DAP
1.17,34.99,6.35,21.33,604.86,63.03,164.65,29.53,68.89,Sandy,Sunflower,DAP
1.44,41.59,6.17,24.62,491.41,35.64,80.89,17.9,140.75,Loamy,Jasmine,Compost
0.37,34.7,6.02,27.71,348.6,52.42,32.19,24.36,38.61,Clayey,Pomegranate,Compost
2.25,42.59,6.65,22.16,3196.47,77.26,156.45,44.1,139.87,Sandy,Dahlia,DAP
1.66,26.44,6.46,26.61,1718.7,85.59,29.31,19.4,80.73,Clayey,Chrysanthemum,NPK
1.77,10.88,7.21,23.05,1725.01,59.22,145.29,43.59,86.77,Sandy,Tulip,Vermicompost
2.74,18.53,8.42,17.66,2904.23,51.41,57.21,18.98,46.59,Loamy,Dahlia,DAP
2.42,41.55,6.89,22.33,373.8,41.17,194.91,38.07,119.26,Loamy,Chrysanthemum,NPK
0.39,45.27,7.24,30.46,1816.83,78.89,164.07,32.62,104.33,Clayey,Sunflower,NPK
0.3,31.47,8.2,34.66,3829.62,57.1,95.12,42.87,29.56,Clayey,Jasmine,Organic Manure
2.58,48.08,7.42,26.13,4193.87,52.28,89.6,23.61,85.26,Clayey,Jasmine,Organic Manure
2.97,35.42,8.47,34.05,2608.56,30.87,189.35,48.25,107.05,Clayey,Lotus,NPK
2.86,45.36,8.24,28.01,1369.86,61.15,47.06,27.36,133.55,Sandy,Sunflower,DAP
1.39,28.82,8.03,16.98,560.72,30.48,79.26,33.87,42.45,Loamy,Orange,NPK
2.34,10.59,7.06,22.95,910.37,52.38,187.36,40.7,144,Clayey,Pomegranate,NPK
1.99,29.15,5.88,29.9,425.39,54.82,26.69,17.77,80.91,Loamy,Apple,Organic Manure
3.31,23.43,8.44,18.29,1658.17,42.31,66.56,34.12,38.48,Clayey,Chrysanthemum,Compost
0.65,17.61,6.5,33.03,1582.6,56.91,130.05,20.13,101.45,Clayey,Watermelon,NPK
0.33,49.68,6.99,33.38,1088.34,89.73,22.06,10.17,21.8,Loamy,Chrysanthemum,DAP
0.62,10.71,7.56,34.44,2096.39,30.99,108.54,9.73,19.63,Sandy,Orange,Vermicompost
2.25,27.05,8.28,20.67,3028.83,69.16,189.96,13.58,10.93,Loamy,Orange,DAP
2.53,26.72,6.93,31.65,4087.66,84.52,101.75,15.61,113.73,Sandy,Chrysanthemum,DAP
2.19,35.54,5.62,16.78,2285.67,41.47,101.39,17.54,86.9,Sandy,Jasmine,DAP
3.16,46.93,6.57,22.27,4183.38,78.49,69.09,38.88,13.13,Sandy,Apple,DAP
0.53,12.74,6.74,28.77,4768.49,52.71,173.1,19.98,107.72,Clayey,Guava,Organic Manure
2.17,37.7,6.35,19.12,705.73,84.47,34.61,29.37,86.59,Sandy,Chrysanthemum,Urea
2.67,39.46,8.49,17.4,1283.56,66.24,68.11,16.68,132.02,Loamy,Watermelon,DAP
2.23,23.63,7,36.19,3644.18,83.8,196.58,23.93,71.21,Loamy,Mango,NPK
1.46,48.82,7.4,33.27,1548.87,85.88,56.44,16.79,129.18,Sandy,Pineapple,DAP
1.31,49.89,5.88,36.28,283.63,65.13,72.32,28.2,147.3,Loamy,Lotus,Compost
2.75,36.47,6.86,29.12,3536.53,82.31,131.45,18.44,96.45,Sandy,Marigold,DAP
2.14,13.44,5.82,29.99,367.74,30.08,46.4,10.05,91.18,Sandy,Lotus,Vermicompost
0.54,16.33,8.08,16.36,1863.95,46.84,40.44,33.62,24.96,Loamy,Lotus,NPK
0.88,29.48,8.29,38.73,3307.84,32.12,86.63,28.02,129.89,Loamy,Marigold,NPK
1.23,45.17,6.47,38.5,2290.64,36.35,152.38,18.95,125.3,Loamy,Hibiscus,Compost
2.45,41.96,7.75,31.08,1266.67,31.15,87.68,48.54,135.73,Sandy,Banana,DAP
0.73,44.55,7.63,38.94,2181.19,52.55,68.45,10.32,44.31,Loamy,Dahlia,DAP
1.41,40.3,7.89,37.4,1140.94,85.4,70.46,15.51,63.47,Clayey,Marigold,NPK
2.54,45.15,5.64,27.88,1504.97,74.52,194.11,14.07,43.16,Clayey,Jasmine,Compost
0.34,40.78,8.37,32.48,2086.51,82.52,66.73,26.78,116.21,Sandy,Watermelon,DAP
0.29,19.23,6.26,25.87,2184.5,86.56,177,40.77,128.29,Loamy,Guava,Compost
2.87,35,7.84,23.7,3406.54,37.6,32.26,42.67,83.43,Sandy,Dahlia,Urea
0.25,45.59,7.96,25.37,869.54,83.08,107.07,15.64,27.01,Loamy,Apple,DAP
1.59,19.65,6.33,31.15,3757.91,39.74,182.81,16.41,10.99,Loamy,Orange,Compost
0.75,47.45,6.37,33.76,1683.13,52.52,94.83,36.65,18.37,Clayey,Apple,Compost
2.76,47.84,7.52,24.18,3572.6,54.57,195.04,32.82,129.34,Loamy,Mango,NPK
2.61,36.32,5.75,15.11,2991.06,68.35,52.12,24.88,62.45,Loamy,Chrysanthemum,Compost
2.78,37.85,6.67,28.95,4376.25,36.24,94.57,29.84,86.37,Loamy,Dahlia,NPK
1.37,14.35,7.92,31.88,4985.24,63.1,121.28,49.5,130.67,Loamy,Tulip,NPK
1.91,23.56,7.44,28.72,4222.5,39.7,167.18,44.09,13.85,Clayey,Sunflower,Organic Manure
0.86,41.78,8.24,36.41,325.13,69.55,103.99,48.67,54.29,Sandy,Orange,DAP
0.84,15.22,7.28,25.96,3583.23,72.35,144.74,39.65,71.55,Sandy,Apple,Vermicompost
3.2,16.04,8.06,38.27,4441.96,62.65,111.71,26.53,53.9,Clayey,Chrysanthemum,Organic Manure
1.31,34.94,8.29,30.56,1433.25,85.36,25.99,21.76,34.96,Loamy,Jasmine,NPK
1.91,15.66,5.6,20.68,1106.11,51.56,74.68,27.65,72.19,Clayey,Marigold,NPK
0.63,23.25,5.88,17.13,2235.77,45.31,75.42,11.44,56.41,Sandy,Papaya,DAP
2.05,15.63,7.17,33.73,4606.26,87.07,102.99,20.32,65.25,Clayey,Pineapple,Organic Manure
0.64,47.4,8.44,31.43,3920.13,52,79.95,42.41,39.92,Clayey,Tulip,Organic Manure
2.99,38.74,7.95,30.37,1887.13,62.18,166.15,27.91,72.12,Clayey,Orange,NPK
0.39,34.27,5.67,25.17,4173.61,58.34,179.17,30.7,64.66,Loamy,Hibiscus,Compost
1.82,12.83,6.62,28.64,3079.84,32.46,117.89,24.01,97.32,Loamy,Guava,NPK
3.26,31.94,6.19,26.3,3316.59,77.11,86.71,15.42,110.51,Loamy,Pineapple,Compost
2.47,35.1,6.48,36.77,3051.98,88.24,21.09,33.12,106.87,Sandy,Sunflower,Urea
1.43,15.53,8.47,31.48,4998.3,84.33,72.22,16.42,89.86,Clayey,Papaya,Organic Manure
1.82,12.67,7.5,32.69,2549.44,54.64,92.24,21.29,20.32,Clayey,Pomegranate,Compost
0.45,21.04,7.03,30.17,205.88,66.63,119.85,20.65,74.73,Sandy,Lotus,DAP
1.51,38.63,6.35,39.62,1515.23,30.17,100.52,37.19,58.22,Clayey,Guava,Compost
1.45,10.51,6.19,30.37,1524.66,62.13,110.68,43.95,109.42,Clayey,Chrysanthemum,NPK
0.24,31.48,7.45,17.34,4310.39,49.02,126.57,19.66,39.97,Loamy,Dahlia,DAP
0.39,29.28,7.49,23.05,2254.91,47.07,90.23,48.52,31.25,Clayey,Sunflower,Compost
0.98,34.66,6.99,32.87,372.13,35.84,64.19,5.49,96.12,Loamy,Orange,DAP
0.33,26.47,6.71,35.95,1070.43,62.52,84.38,7.45,55.88,Clayey,Orange,Compost
0.79,30.91,7.56,32.89,994.13,54.16,143.65,9.25,10.36,Sandy,Banana,DAP
0.28,31.68,7.16,22.22,919.19,77.48,152.26,34.52,130.93,Loamy,Papaya,NPK
1.88,40.42,7.4,34.5,3705.34,45.79,56.92,48.65,142.77,Loamy,Sunflower,NPK
2.68,46.08,7.1,33.52,4313.69,37.29,64.95,26.58,78.69,Clayey,Chrysanthemum,Organic Manure
0.49,48.23,6.29,15.76,1698.31,84.48,115.74,22.68,18.86,Sandy,Pomegranate,DAP
0.58,41.68,7.51,21.4,2149.8,86.32,109.45,15.42,14.38,Sandy,Rose,DAP
2.98,38.75,6.97,23.62,2582.94,87.44,125.92,13.3,20.35,Clayey,Watermelon,Compost
1,16.09,5.77,27.53,531.18,33.88,116.26,38.74,125.23,Sandy,Sunflower,Vermicompost
1.75,31.81,6.01,33.48,1875.44,70.38,179.03,48.33,43.17,Sandy,Apple,DAP
2.76,45.39,6.63,29.42,216.61,57.59,49.57,22.54,44.73,Sandy,Lotus,DAP
0.8,40.61,7.41,34.47,2618.76,81.36,75.02,46.01,20.16,Clayey,Dahlia,Compost
1.7,46.5,6.16,29.29,4821.73,61.14,174.84,23.03,45.41,Clayey,Hibiscus,Organic Manure
2.82,21.49,7.78,33.28,2175.78,72.44,111.04,37.76,120.18,Sandy,Banana,DAP
0.49,17.12,7.84,28.4,4511.04,80.25,170.91,40.97,44.41,Clayey,Orange,Organic Manure
1.32,27.56,8.07,30.21,2796.21,75.14,175.81,38.51,74.28,Clayey,Guava,NPK
2.65,20.98,8.25,31.8,2043.73,83.7,161.28,10.02,35.65,Loamy,Marigold,DAP
1.83,48.22,7.49,22.3,4569.12,36.49,184.65,27.73,29.54,Loamy,Lotus,NPK
0.63,48.22,5.68,36.5,178.48,82.23,81.95,47.21,11.68,Sandy,Dahlia,DAP
2.74,31.91,7.8,36.4,4023.13,56.6,148.85,10.63,134.45,Sandy,Watermelon,DAP
0.34,21.43,7.7,24.34,3251.6,39.19,65.88,35.23,81.53,Sandy,Orange,DAP
3,11.74,6.32,39.67,1288.11,34.25,41.1,48.87,137.11,Sandy,Hibiscus,Vermicompost
3.01,23.01,7.07,24.05,1530.53,45.59,20.57,47.48,89.72,Loamy,Chrysanthemum,NPK
0.98,33.18,5.52,33.38,4859.87,66.89,77.62,33.17,57.35,Sandy,Watermelon,DAP
0.44,22.62,7.53,17.39,4041.38,89.34,100.82,35.88,93.6,Clayey,Banana,Organic Manure
0.86,21.92,6.05,16.94,1959.88,60.7,89.79,45.46,61.36,Loamy,Watermelon,Compost
3.39,20.08,6.04,36.78,3595.76,81.12,198.03,17.27,62.54,Loamy,Watermelon,Compost
0.4,46.06,8.36,23.91,4967.63,37.15,25.19,32.25,136.26,Sandy,Guava,Urea
3.49,33.67,7.88,34.5,209.57,75.98,101.84,24.5,97.1,Loamy,Tulip,NPK
1.54,22.63,8.35,22.37,1033.73,60.07,87.4,43.99,135.78,Loamy,Jasmine,NPK
1.7,13.67,8.41,21.27,3933.84,65.83,61.06,39.91,81.94,Sandy,Marigold,Vermicompost
2.08,29.67,8.29,34.94,2409.75,48.24,86.77,34.02,118.73,Sandy,Apple,DAP
2.32,27.54,7.92,22.32,322.72,86.91,162.94,8.94,130.98,Clayey,Rose,NPK
2.25,12.27,6.1,35.59,476.51,46.22,133.39,8.39,46.52,Loamy,Hibiscus,Compost
2.7,43.78,7.08,20.96,4816.79,69.87,164.01,39.54,80.18,Loamy,Chrysanthemum,NPK
2.79,46.77,6.89,21.29,497.5,75.48,126.94,8.29,92.31,Sandy,Lotus,DAP
1.34,44.67,6.83,34.15,473,64.54,24.24,5.25,140.98,Clayey,Dahlia,NPK
1.69,26.02,6.53,37.09,2540.54,49.22,172.95,18.24,110.71,Sandy,Orange,DAP
0.14,22.57,6.73,15.6,3587.55,50.32,143.37,25.84,76.9,Loamy,Tulip,NPK
1.27,40.64,5.57,36.44,1237.47,58.32,118.74,21.85,15.43,Sandy,Watermelon,DAP
2.07,38.4,7.65,25.98,783.55,41.33,145.53,14.49,145.42,Clayey,Lotus,NPK
2.8,10.14,6.12,34.62,1294.61,35.18,72.43,33.79,133.44,Loamy,Sunflower,Compost
2.8,14.47,7.16,24.17,754.06,68.85,110.7,36.59,79.64,Sandy,Sunflower,Vermicompost
1.75,45.9,7.86,25.96,746.75,34.31,82.34,6.32,110.59,Loamy,Pomegranate,DAP
1.42,16.55,6.76,16.89,810.75,73.43,76.19,17.91,98.71,Loamy,Marigold,DAP
3.48,37.58,8.38,15.41,1484.71,79.42,51.68,31.4,99.48,Sandy,Papaya,DAP
1.64,20.64,6.51,35.15,4121.3,84.58,86.32,5.91,75.13,Loamy,Chrysanthemum,DAP
2.74,30.47,7.73,24.21,928.66,81.46,77.12,34.76,98.44,Sandy,Jasmine,DAP
2.35,24.45,6.06,32.91,1704.26,79.17,45.17,8.23,20.7,Loamy,Orange,Organic Manure
1.27,31.52,6.1,20.23,4471.42,85.71,198.08,10.71,136.19,Clayey,Papaya,Organic Manure
3.39,14.19,7.59,31.85,3108.75,77.73,121.15,27.67,31.25,Loamy,Mango,NPK
1.04,38.23,7.75,32.15,2103.56,55.05,163.48,36.08,54.46,Sandy,Guava,DAP
2.92,25.97,7.44,28.93,1056.13,88.11,74.42,23.26,27.73,Loamy,Tulip,NPK
1.13,35.91,7.52,28.22,2909.68,79.75,145.36,29.59,75.54,Sandy,Dahlia,DAP
3.5,47.51,5.82,21.78,3299.62,38.34,47.89,22.73,37.55,Sandy,Chrysanthemum,DAP
2.41,37.26,6.12,22.81,1167.08,36.13,164.55,35.89,28.76,Clayey,Banana,Compost
3.23,13.45,6.37,22.09,3775.6,38.52,158.71,49.26,17.85,Sandy,Dahlia,Vermicompost
0.38,33.35,6.05,18.65,4747.12,44.11,159.62,28.29,95.97,Sandy,Hibiscus,DAP
0.13,11.69,7.17,26.49,4056.17,77.48,182.92,11.65,134.01,Loamy,Chrysanthemum,DAP
2.85,44.81,8.19,18.24,1635,68.05,121.93,27,20.09,Sandy,Jasmine,DAP
1.44,34.39,6.01,34.36,452.74,50.58,188.84,34.51,65.11,Sandy,Banana,DAP
0.7,25.64,7.31,26.89,2256.26,34.11,144.33,25.01,76,Loamy,Papaya,NPK
0.59,14.79,7.12,26.48,355.37,63.35,23.97,18.99,56.09,Sandy,Banana,Vermicompost
2.1,49.19,5.58,22.8,4772.86,87.78,111.21,16.47,61.99,Loamy,Apple,Compost
1.04,12.85,8.11,28.39,2520.49,74.54,156.66,17.94,108.22,Loamy,Hibiscus,DAP
3.22,12.06,7.78,39.08,757.62,74.01,20.79,9.34,138.35,Clayey,Jasmine,NPK
0.7,14.89,5.72,36.45,2457.98,56.23,157.55,13.72,106.89,Clayey,Mango,NPK
1.01,25.7,7.84,34.69,1131.4,39.46,92.28,42.89,45.81,Sandy,Pomegranate,DAP
3.34,17.32,7.83,24.99,264.75,56.69,107.45,19.12,106.05,Sandy,Orange,Vermicompost
2.23,25.18,7.54,23.46,4628.21,30.17,51.76,27.51,77.76,Sandy,Hibiscus,DAP
1.79,43.35,7.56,27.04,4046.34,42,85.15,41.4,115.69,Clayey,Lotus,Organic Manure
3.46,42.46,5.65,17.2,462.3,42.44,168.79,41.29,134.37,Sandy,Apple,DAP
2.22,18.57,8.46,35.34,405.51,56.04,92.02,43.8,109.19,Loamy,Papaya,NPK
1.1,19.45,6.53,38.49,4764.75,85.94,122.53,34.15,88.9,Loamy,Sunflower,NPK
0.29,26.76,8.04,24.39,1867.83,71.46,107.22,8.54,84.61,Clayey,Apple,NPK
1.19,18.37,5.55,32.63,274.85,54.1,161.88,37.46,72.63,Sandy,Banana,Vermicompost
1.61,14.15,7.25,26.19,905.63,72.54,135.68,6.52,118.08,Loamy,Pineapple,DAP
0.21,37.79,5.91,36.58,1367.82,87.67,148.52,13.73,100.11,Sandy,Orange,DAP
1.54,21.51,7.53,24.04,1947.09,50.16,36.58,11.39,55.24,Loamy,Lotus,DAP
2.62,47.79,7.51,21.77,1796.74,50.51,48.64,37.79,74.88,Sandy,Pineapple,DAP
1.58,30.34,7.16,31.62,3748.11,45,187.41,28.89,70.15,Loamy,Rose,NPK
2.58,31.04,5.55,37.51,2677.47,66.23,133.68,25.96,48.49,Loamy,Pineapple,Compost
0.91,29.8,7.17,17.51,4524.46,64.04,44.13,47.47,121.58,Sandy,Jasmine,DAP
1.67,41.66,6.78,29.91,2908.58,86.16,87.74,27.09,99.04,Loamy,Mango,NPK
1,12.7,8.32,17.22,4498.02,51.84,174.95,14.71,117.43,Loamy,Pineapple,DAP
2.72,41.1,7.2,21.13,392.93,55.37,157.77,8.41,23.9,Loamy,Tulip,DAP
1.67,20.64,5.61,26.22,705.67,30.59,177.82,44.27,148.58,Loamy,Lotus,Compost
1.43,30.75,5.55,24.78,3666.72,86.8,91.34,27.04,18.43,Loamy,Marigold,Compost
0.8,16.46,6.69,35.69,199.43,41.8,135.63,22.76,96.98,Sandy,Guava,Vermicompost
1.53,23.54,7.16,22.86,261.31,69.89,133.28,36.02,136.44,Loamy,Sunflower,NPK
2.84,17.58,6.62,30.79,3143.29,88.94,182.34,40.11,146.21,Loamy,Apple,NPK
1.61,32.16,7.48,24.93,886.01,85.01,147.74,7.19,124.62,Clayey,Lotus,NPK
2.91,34.63,6.26,34.85,211.38,38.63,38.62,34.26,10.94,Clayey,Sunflower,Compost
0.36,44.29,8.04,22.99,3913.93,60.78,75.92,43.07,43.31,Clayey,Banana,Organic Manure
2.64,13.36,6.8,20.19,4972.5,81.89,175.82,17.08,109.42,Sandy,Dahlia,Vermicompost
0.44,34.23,7.19,26.25,1616.88,42.88,46.04,27.7,49.59,Sandy,Marigold,DAP
2.76,28.06,6.16,18.93,964.27,86.88,112.37,20.36,50.02,Clayey,Hibiscus,Compost
2.18,29.72,5.96,36.56,2398.34,86.43,166.02,28.62,103.73,Loamy,Jasmine,Compost
0.86,48.86,8.45,22.41,3651.27,51.4,51.73,11.43,90.78,Sandy,Watermelon,DAP
2.65,49.08,7.12,34.2,1612.27,66.13,88.15,5.36,47.17,Loamy,Marigold,DAP
2.12,42.53,8.39,21.9,712.81,76.3,123.82,12.28,25.58,Clayey,Jasmine,Compost
0.5,18.56,8.49,32.98,1961,67.07,128.25,7.49,42.89,Clayey,Banana,Compost
0.37,20.98,7.39,15.45,4015.34,31.68,170.22,17.21,135.25,Sandy,Dahlia,DAP
1.18,13.01,7.4,31.45,4856.11,57.93,167.89,44.44,59.73,Sandy,Marigold,Vermicompost
1.93,22.68,7.51,19.18,1054.6,45.08,33.68,12.61,75.05,Sandy,Jasmine,Urea
1.23,48.91,6.81,33.47,3223.29,64.16,85.9,43.25,20.32,Loamy,Banana,NPK
3.07,47.21,5.76,22.89,4722.25,41.23,169.03,19.54,123.14,Sandy,Rose,DAP
2.36,31.73,6.58,16.15,4663.82,53.61,61.14,36.59,64.71,Clayey,Papaya,Organic Manure
2.4,38.29,8.2,15.16,272.07,83.54,175.38,31.59,148.81,Sandy,Rose,DAP
0.79,39.27,7.31,20.56,1379.42,64.41,70.81,49.63,50.89,Sandy,Marigold,DAP
1.45,19.34,6.74,26.38,3515.16,46.22,160.86,34.1,70.33,Loamy,Rose,NPK
2.15,36.07,6.06,18.38,3096.41,30.81,158.22,33.11,95.12,Loamy,Marigold,Compost
2.44,40.95,6.39,38.03,4000.09,69.15,42.15,23.49,64.78,Sandy,Hibiscus,DAP
2.44,43.11,7.21,20.64,2545.49,47.07,143.67,39.68,125.78,Sandy,Chrysanthemum,DAP
1.96,23.35,7.78,18.51,1058.29,56.81,137.19,45.11,136.63,Loamy,Pineapple,NPK
2.01,39.75,7.93,20.94,1716.96,75.42,154.12,8.61,85.5,Loamy,Marigold,DAP
0.73,49.01,6.66,36.86,3514.25,77.12,30.58,44.45,68.19,Loamy,Jasmine,NPK
0.12,41.02,5.67,23.5,1137.88,66.64,74.25,48.56,103.37,Sandy,Pineapple,DAP
2.89,39.57,6.34,23.26,4100.41,48.48,77.61,46.78,39.43,Loamy,Marigold,Compost
0.17,32.74,6.85,22.37,3331.16,45,92.84,24.39,61.23,Clayey,Jasmine,Organic Manure
2.74,20.69,6.19,22.93,3071.02,62.77,138.96,29.85,11.99,Sandy,Chrysanthemum,DAP
3.42,42,6.36,31.05,2496.39,39.27,31.32,7.29,143.12,Clayey,Banana,NPK
2.55,26.67,6.53,32.48,332.41,50.6,138.12,19.87,149.33,Clayey,Pineapple,NPK
3.26,45.53,7.58,22.16,4175.73,30.23,119.29,10.66,66.79,Loamy,Papaya,DAP
0.82,15.44,6.86,30.58,3327.95,81.27,191.7,9.31,54.97,Clayey,Guava,Organic Manure
1.79,49.07,6.9,32.88,4686.94,66.07,78.14,17.7,81.61,Clayey,Lotus,Organic Manure
0.52,34.36,6.51,36.18,240.48,87.29,48.63,10.22,69.6,Loamy,Guava,DAP
0.43,49.05,7.4,23.34,3915.95,41,127.79,22.13,42.36,Clayey,Dahlia,Organic Manure
2.76,32.05,5.53,33.09,1804.02,72.49,98.36,27.76,91.31,Loamy,Lotus,Compost
2.99,10.48,5.68,22.99,1982.15,63.3,60.44,42.69,43.31,Sandy,Sunflower,Vermicompost
1.69,17.9,6.49,33.59,2651.14,84.97,26.34,18.15,133.81,Clayey,Lotus,NPK
3.38,23.04,8.18,19.56,110,39.27,140.42,19.68,21.06,Loamy,Apple,DAP
1.5,11.47,8,15.68,1602.86,41.63,130.8,22.1,26.59,Sandy,Chrysanthemum,Vermicompost
2.76,45.85,5.52,33.46,786.33,73.51,91.41,18.64,48.36,Clayey,Apple,Compost
2.12,21.07,5.81,21.84,4333.42,32.1,99.85,15.44,40.18,Sandy,Rose,DAP
